Months,CHN,SEA,EAS,USA,EUR,Total
2128,1100,6400,100,-13800,-1200,-7400
2129,100,-11400,4700,14000,0,7400
2130,-3800,-700,-4000,1200,0,-7300
2131,1000,1000,-7900,9000,0,3100
2132,0,3700,3600,13200,0,20500
2133,0,3500,11200,-9000,0,5700
2134,0,-3400,1000,9000,0,6600
2135,-3700,-5600,1700,2200,0,-5400
2136,9000,18600,-1700,4000,0,29900
2137,100,-6300,2900,-3000,0,-6300
2138,-2800,0,1900,12000,0,11100
2139,-2900,21300,-10900,1000,0,8500
2140,-800,-2600,-2000,9200,0,3800
2141,9000,-5300,-1600,3000,0,5100
2142,-3000,-8400,17700,13200,-1200,18300
2143,-800,-5800,-2500,-1800,-1200,-12100
2144,-8400,-3400,3000,13000,-950,3250
2145,8200,9400,-100,11400,0,28900
2146,-2600,3700,2100,-15900,1950,-10750
2147,3400,-2500,1800,12200,0,14900
2148,4500,11300,100,10500,-9450,16950
2149,8500,-5300,2100,9200,-1200,13300
2150,-1900,9500,-4600,3000,11050,17050
2151,-3500,6600,-1700,1200,0,2600
2152,12200,-10900,800,-4700,1950,-650
2153,-900,1200,1200,-4900,1950,-1450
2154,-4600,-3500,3000,-600,-2400,-8100
2155,-3700,10100,1100,-3400,-2400,1700
2156,12300,-3400,-900,-2800,-950,4250
2157,-2900,-7900,200,13000,0,2400
2158,-5600,8500,3000,-4900,1950,2950
2159,-3800,-5500,2000,15200,-3100,4800
2160,12000,3800,1100,-1700,1700,16900
2161,-5800,5800,4000,-4500,750,250
2162,5400,4400,-6100,11000,-1900,12800
2163,-2900,6600,-2700,-10900,2900,-7000
2164,-800,-10800,17900,5300,1000,12600
2165,9000,6400,-7100,-2800,-950,4550
2166,-7600,6600,-1900,300,2900,300
2167,13300,-11200,16500,-7500,750,11850
2168,-5700,-6300,2000,16200,-2150,4050
2169,-6600,8700,-1600,-900,2900,2500
2170,11300,4700,1800,-7400,-950,9450
2171,-1800,3600,-2600,8400,0,7600
2172,0,600,2000,-11900,1950,-7350
2173,0,-6300,15800,-3000,-950,5550
2174,-3800,10200,-1800,2100,2900,9600
2175,9000,3900,-1600,4000,0,15300
2176,100,-2600,1000,-5800,0,-7300
2177,-3000,800,4800,5000,0,7600
2178,-2900,-3500,1000,1000,0,-4400
2179,5700,10100,1000,-1000,0,15800
2180,-3800,-2700,-2300,16400,0,7600
2181,9100,-5400,-1000,1200,0,3900
2182,-4600,6500,1100,0,0,3000
2183,1100,-8400,4700,-2000,0,-4600
2184,-2000,3700,-7100,13000,0,7600
2185,10300,-1500,-900,-3000,0,4900
2186,-2000,900,10200,13200,-1200,21100
2187,-6700,-700,-2000,4400,-1200,-6200
2188,11300,7300,4800,6200,0,29600
2189,-2700,-3500,1900,7200,-950,1950
2190,-1800,200,-3700,-1000,0,-6300
2191,-900,-5500,1100,6100,1950,2750
2192,-3700,5900,200,1200,-2150,1450
2193,12100,7500,-100,-4300,1700,16900
2194,-2000,800,2700,-10800,0,-9300
2195,100,-5300,1100,7200,-950,2150
2196,-3000,3800,-11300,3400,-950,-8050
2197,-2900,-6300,1100,8100,2900,2900
2198,-3200,-5500,14900,-8700,1950,-550
2199,15000,12600,4800,-800,0,31600
2200,0,-6300,-2600,11200,-1200,1100
2201,100,1900,3000,-12400,-2400,-9800
2202,-2900,3800,200,-8800,-1200,-8900
2203,-8400,3700,4800,3200,-2150,1150
2204,10400,-6100,-100,-1600,-1200,1400
2205,-4600,7400,900,-1700,1950,3950
2206,-800,6500,1100,-3800,-1900,1100
2207,12000,-6300,-8200,4300,2900,4700
2208,-2800,1600,3900,1100,1000,4800
2209,-3000,6500,13000,-9000,-950,6550
2210,-2800,9400,-800,-1900,2900,6800
2211,5600,-3000,2900,100,1950,7550
2212,0,-5400,-3800,9500,750,1050
2213,-3600,-6100,300,-1000,0,-10400
2214,6300,4800,1200,2000,0,14300
2215,-3000,900,-8500,14400,0,3800
2216,10300,-6300,3000,-4800,0,2200
2217,-800,-1400,17700,2000,0,17500
2218,1200,-3500,-1200,-3800,0,-7300
2219,1100,9300,-12800,10000,0,7600
2220,-2800,6400,2100,200,0,5900
2221,-3900,9400,100,-800,0,4800
2222,1100,-8300,14900,10000,0,17700
2223,-6500,6700,-10700,1000,0,-9500
2224,11200,-2800,1000,6200,0,15600
2225,-1600,-700,14800,-6600,0,5900
2226,0,-5500,2000,11200,-1200,6500
2227,0,6400,3800,-3000,0,7200
2228,0,-600,-2700,12200,-1200,7700
2229,0,-5400,2000,-2000,-950,-6350
2230,-2600,8400,900,20200,-11150,15750
2231,8400,300,-5600,300,13700,17100
2232,0,-8600,2000,11100,1950,6450
2233,0,3100,3000,-2000,0,4100
2234,0,7400,200,-2800,-950,3850
2235,-800,-6000,-700,10000,-950,1550
2236,-1700,-9000,3700,-6500,1700,-11800
2237,100,19400,-11000,5500,1950,15950
2238,-6500,900,4600,-7800,0,-8800
2239,12000,-6300,13100,-2800,-1200,14800
2240,-3900,-2700,2000,11200,0,6600
2241,-1800,-6500,2000,2000,0,-4300
2242,10400,2900,3800,10000,-950,26150
2243,1100,-2800,-4600,-1900,1950,-6250
2244,-2800,15600,1500,1600,-950,14950
2245,100,-6300,2000,-7700,1700,-10200
2246,-5800,-600,-1000,13400,0,6000
2247,4600,13800,3000,-9000,0,12400
2248,-4800,-2700,2700,9400,0,4600
2249,11200,13000,2100,-11000,0,15300
2250,-3800,-9100,2600,15200,0,4900
2251,-3600,-5400,-1800,0,0,-10800
2252,-1600,3800,3000,0,0,5200
2253,9000,5700,1100,13000,0,28800
2254,-2800,7400,100,-12800,0,-8100
2255,10400,6600,100,-800,0,16300
2256,-1800,-2800,2900,-3000,0,-4700
2257,-3000,900,-6600,13400,0,4700
2258,0,-500,-3600,-1000,0,-5100
2259,-4500,-2600,12200,11000,0,16100
2260,10200,6300,2000,1000,0,19500
2261,-2700,4000,-8900,11000,0,3400
2262,-3700,3600,-10200,2200,0,-8100
2263,12000,-8300,15900,-1000,0,18600
2264,-5500,3600,4500,-11600,-1200,-10200
2265,-2800,-3700,12100,1000,0,6600
2266,7300,7300,1000,4200,-1200,18600
2267,1100,-600,-3600,-4000,-950,-8050
2268,-3000,-8200,4600,11600,-2150,2850
2269,-2800,-2900,-2000,-500,1700,-6500
2270,8400,8400,3300,5700,1000,26800
2271,-3000,9500,200,-800,0,5900
2272,-3900,6500,1100,-15700,1950,-10050
2273,9400,-2800,1900,-1000,-950,6550
2274,-6400,200,-400,7500,2900,3800
2275,9100,-600,-13800,11400,-1200,4900
2276,-2800,-2600,2700,7400,0,4700
2277,-2700,-5400,14000,-4000,0,1900
2278,11200,3700,-700,15000,-950,28250
2279,-800,3600,1000,-12800,-2150,-11150
2280,-2600,-3400,4900,-12500,2900,-10700
2281,-2000,1600,3800,1300,750,5450
2282,-6600,9200,1900,-8000,0,-3500
2283,12100,-700,-3700,9000,-950,15750
2284,-6600,7300,3800,4200,-1200,7500
2285,11200,-5600,-3000,700,-450,2850
2286,-1700,-2800,2000,-5000,-950,-8450
2287,0,-12200,5700,11300,750,5550
2288,-3900,-600,-1800,0,0,-6300
2289,-1900,-2600,-1800,7100,1000,1800
2290,-1700,12400,-4700,9600,-2150,13450
2291,13000,-12200,2900,-900,2900,5700
2292,-3000,-2700,7400,9300,1950,12950
2293,100,7400,-1700,-11800,-2150,-8150
2294,-2800,800,-7300,11300,2900,4900
2295,100,5700,100,-1000,-950,3950
2296,-800,7300,14000,-1800,0,18700
2297,-2900,3900,200,-12900,1950,-9750
2298,12200,-3300,-3800,8200,-950,12350
2299,-3000,4600,1800,-11500,2900,-5200
2300,-3000,6500,2000,200,0,5700
2301,100,900,-6200,-3000,0,-8200
2302,8200,-5400,1100,15000,0,18900
2303,0,1000,12900,-800,0,13100
2304,-2700,3800,-7900,-2800,-1200,-10800
2305,-5700,-2800,3800,15200,-1200,9300
2306,11300,3400,700,-12800,0,2600
2307,-5800,-3500,14000,14200,-2150,16750
2308,-900,10400,-5400,-9800,-1200,-6900
2309,-4700,-6300,4800,9100,1950,4850
2310,8200,4500,2000,-10000,-1900,2800
2311,0,-2800,1900,7300,1700,8100
2312,0,9200,0,-13500,-450,-4750
2313,100,-2700,-2100,11400,-2150,4550
2314,-3800,-5400,1100,11100,1950,4950
2315,9000,6500,-9900,2000,-950,6650
2316,-2800,-3500,2000,7100,1950,4750
2317,200,7300,12900,-16700,1950,5650
2318,-3800,-2500,-1700,13000,-950,4050
2319,12000,-5600,1100,-6900,2900,3500
2320,-5800,3700,-4300,11100,1950,6650
2321,100,-3800,0,1200,-1200,-3700
2322,0,10200,-13000,11200,0,8400
2323,0,-5700,11200,1200,-1200,5500
2324,2600,-3500,4800,15200,-1200,17900
2325,-6400,10000,14900,-2000,-950,15550
2326,12100,0,-1000,-600,-2400,8100
2327,-2800,200,-3700,11300,750,5750
2328,-3000,-5500,2000,0,-1900,-8400
2329,11200,-6300,1700,8300,2900,17800
2330,-3000,7700,-4600,-10400,-3100,-13400
2331,-2800,3900,4000,-6700,1950,350
2332,100,-5200,-1700,-2700,1700,-7800
2333,0,-1900,-9700,-900,1950,-10550
2334,300,-6100,-900,7200,-1900,-1400
2335,-900,1600,15000,-1700,2900,16900
2336,-1900,3800,2100,-7500,-8250,-11750
2337,-6600,3600,-7000,14200,-2150,2050
2338,12100,-11000,2400,-4500,2900,1900
2339,-6600,3800,900,5400,10800,14300
2340,10200,-3500,14000,-3800,0,16900
2341,2000,1900,1200,-3000,0,2100
2342,-3000,3700,-11000,14200,-950,2950
2343,0,-9200,8500,-3800,-950,-5450
2344,-7400,4800,12200,1100,2900,13600
2345,13100,-6600,1000,-5700,1950,3750
2346,-2800,-3500,1800,8400,0,3900
2347,-900,6700,3000,-3800,0,5000
2348,-2900,3600,-6400,12200,0,6500
2349,11300,12100,-900,-3000,0,19500
2350,-4800,6600,12200,4000,0,18000
2351,-3800,3800,-9000,14000,0,5000
2352,200,-3400,-2700,-3000,0,-8900
2353,9200,4600,13800,3200,0,30800
2354,-2900,6600,-1700,-10000,0,-8000
2355,100,-6100,900,17800,-11400,1300
2356,-3800,7200,-1100,-7800,0,-5500
2357,12000,-2100,8600,-1200,9600,26900
2358,-3700,-2800,3800,-1000,0,-3700
2359,-2000,9400,-2700,2000,-950,5750
2360,0,-3300,-1000,-3600,0,-7900
2361,100,4700,0,-6500,1950,250
2362,-3800,-8200,1800,11300,1950,3050
2363,6400,-6600,3900,1000,0,4700
2364,100,-5700,700,11400,0,6500
2365,200,-3300,-3900,-2800,0,-9800
2366,-7200,5500,2000,14000,0,14300
2367,10000,4500,-1100,-7800,0,5600
2368,0,12900,3900,1000,0,17800
2369,-9200,9200,2000,-10000,0,-8000
2370,7200,-5300,3000,10200,0,15100
2371,1200,3700,2000,-13800,0,-6900
2372,5400,-700,2800,9200,0,16700
2373,1000,7600,-4500,2200,-1200,5100
2374,-2800,-8600,5700,2000,0,-3700
2375,-3800,-3400,-2600,14000,-950,3250
2376,12000,1800,2100,-12000,-950,2950
2377,-2700,3900,2900,-900,2900,6100
2378,100,-12200,3800,-900,1950,-7250
2379,-2700,7400,-800,1000,0,4900
2380,4500,6700,-1600,-9000,0,600
2381,-5200,-3400,2900,10200,-1200,3300
2382,12000,4600,3000,-13800,0,5800
2383,100,3700,800,1200,0,5800
2384,0,-6300,1100,-2000,0,-7200
2385,0,7700,-1900,-600,0,5200
2386,100,600,1900,-8000,0,-5400
2387,-2900,-6200,100,12200,-1200,2000
2388,-3500,4400,3800,1000,0,5700
2389,11100,3400,1000,-8000,0,7500
2390,-1900,-11800,3900,13200,-2150,1250
2391,200,7300,-13000,-1800,-950,-8250
2392,-2800,6300,1100,-700,2900,6800
2393,-800,-3300,15900,-11500,1950,2250
2394,1200,7300,100,-4800,0,3800
2395,-1800,-8500,2700,-600,0,-8200
2396,2000,6200,100,8400,-10200,6500
2397,-800,-3500,1600,7600,-1200,3700
2398,1000,7100,-12000,2200,0,-1700
2399,-3000,-9200,4800,11000,11050,14650
2400,-700,7400,12100,-13800,-1200,3800
2401,6200,-3600,1700,13300,1950,19550
2402,0,0,0,-3000,-950,-3950
2403,-3800,12200,-2700,12100,2900,20700
2404,9100,-5300,-800,2000,0,5000
2405,-3700,-6300,2100,9000,0,1100
2406,-5500,7200,5600,-13800,0,-6500
2407,9300,-3700,-3300,15400,0,17700
2408,0,4600,200,1200,-1200,4800
2409,-2700,-5700,4800,-1600,-1200,-6400
2410,-1700,-3300,-2600,11000,-950,2450
2411,10100,-9100,2800,3000,0,6800
2412,-3000,19200,-800,100,1950,17450
2413,100,-9100,4700,-2000,-950,-7250
2414,-3800,3600,2900,2100,2900,7700
2415,8100,12200,-3000,200,0,17500
2416,1100,6700,-3900,200,0,4100
2417,-3800,-8300,2000,3000,0,-7100
2418,200,-9400,1000,9000,0,800
2419,-1700,-5300,2100,600,-3600,-7900
2420,8400,6700,200,2000,0,17300
2421,-9500,9300,3900,1000,-950,3750
2422,300,800,2900,-1000,-950,2050
2423,11100,6500,1900,-14900,1950,6550
2424,1000,-3500,-2700,7300,750,2850
2425,-3000,2000,3000,5000,-950,6050
2426,-7400,-3500,100,-1900,2900,-9800
2427,13200,1800,2000,-4900,1950,14050
2428,-5800,6500,2000,-7000,0,-4300
2429,5700,3600,-7000,0,0,2300
2430,0,-5600,2900,10000,0,7300
2431,-3800,-700,-2100,3200,0,-3400
2432,11100,7400,11200,200,-1200,28700
2433,-2000,-5500,-1100,1200,0,-7400
2434,-5700,4000,200,4000,-950,1550
2435,-800,-6400,1800,8400,0,3000
2436,10300,-8400,4400,-3700,1950,4550
2437,-1000,6600,-12900,12200,-950,3950
2438,-2700,18500,-6100,-8700,2900,3900
2439,-3800,-5500,11900,14200,0,16800
2440,9200,-6300,700,200,0,3800
2441,-2800,-5600,3900,11000,0,6500
2442,100,3600,11200,-10000,0,4900
2443,200,2700,3800,11000,0,17700
2444,-1800,10000,-1200,2200,0,9200
2445,-1700,6600,100,-12000,0,-7000
2446,12200,-8300,-12800,22200,0,13300
2447,-2700,-2600,600,-3200,-1200,-9100
2448,0,700,15900,1200,0,17800
2449,-6600,3600,-5200,1000,0,-7200
2450,12100,-2700,-900,10000,0,18500
2451,200,-9400,11700,1200,0,3700
2452,-2900,-3300,-1100,13600,-1200,5100
2453,-5800,19200,2000,4000,0,19400
2454,11400,900,2900,-14000,-950,250
2455,-3000,-6100,2100,12200,-950,4250
2456,-900,10100,-1800,-16700,1700,-7600
2457,1100,-2000,3300,-100,-450,1850
2458,-3000,-3600,-1100,2400,-1200,-6500
2459,-3700,-5400,3900,10000,-950,3850
2460,200,3700,-8000,400,-2400,-6100
2461,12200,11400,-4900,6300,1950,26950
2462,-2700,7200,1000,2000,-1900,5600
2463,-2700,-5500,14900,-5900,2900,3700
2464,0,6600,-13800,10500,-200,3100
2465,-5700,-5400,5700,-800,-950,-7150
2466,11300,-6600,1900,6300,2900,15800
2467,0,7300,14900,-15700,1950,8450
2468,100,3400,-900,1000,-950,2650
2469,100,-2700,-1200,-2500,1700,-4600
2470,-6500,6400,1900,5000,0,6800
2471,12000,-5500,2900,9000,-950,17450
2472,100,-6300,1000,2400,-2400,-5200
2473,-900,10100,-1800,-900,1950,8450
2474,1000,3700,-200,-9800,-1900,-7200
2475,0,-5300,-1600,9100,2900,5100
2476,100,-12000,5400,-2700,1950,-7250
2477,-2700,7500,-800,2000,-950,5050
2478,0,-6400,2900,-4900,2900,-5500
2479,-900,-6200,2000,12000,0,6900
2480,1100,16600,100,-12000,0,5800
2481,0,3700,-10100,11200,0,4800
2482,-2700,-3300,1100,-3800,0,-8700
2483,-6400,4400,-8400,14200,0,3800
2484,9000,-6200,12200,1200,-1200,15000
2485,0,-3600,1700,8400,0,6500
2486,-3800,13800,15000,5000,0,30000
2487,12000,-3600,-1700,-1800,0,4900
2488,0,-8100,3700,8400,0,4000
2489,0,6600,-800,-10000,0,-4200
2490,0,6500,-1300,11400,0,16600
2491,-3700,3700,-8500,400,0,-8100
2492,-1600,-6400,3900,9200,-1200,3900
2493,-6500,4600,14900,-8000,0,5000
2494,9200,-600,-2900,11200,-950,15950
2495,-3700,-6100,-1700,14000,0,2500
2496,12000,13700,3900,-12900,1950,18650
2497,-6700,-3500,1100,14000,-950,3950
2498,1100,6700,1000,-18700,2900,-7000
2499,-3500,4300,1100,4000,0,5900
2500,9200,-2800,4800,-2800,0,8400
2501,-900,6600,-800,1000,0,5900
2502,1100,-8100,2000,8000,0,3000
2503,-3000,-8900,1200,3000,0,-7700
2504,-6400,6800,1200,1000,0,2600
2505,9200,1400,3900,-9000,0,5500
2506,-2500,3700,0,1000,0,2200
2507,10300,-3300,-800,0,0,6200
2508,-2000,10100,-10800,6200,0,3500
2509,200,3800,-200,-12400,-1200,-9800
2510,-5800,-5300,13200,14200,-1200,15100
2511,8500,-3500,1100,9000,0,15100
2512,-2800,1600,4900,-9800,0,-6100
2513,-2900,1200,-8900,14000,-950,2450
2514,-800,-9100,4900,-4800,-950,-10750
2515,12200,1600,-900,2100,2900,17900
2516,-2800,3800,11100,-10900,1950,3150
2517,-900,-6300,1100,9000,0,2900
2518,-2000,-900,2100,5000,0,4200
2519,-700,-6300,2000,-3000,0,-8000
2520,1000,-5600,3600,8400,0,7400
2521,100,13000,2900,-10000,0,6000
2522,0,-3500,100,11000,0,7600
2523,0,4500,-100,2200,0,6600
2524,-3600,3700,200,-9800,-1200,-10700
2525,12000,-3500,1700,7400,0,17600
2526,-2700,4400,2000,-11800,0,-8100
2527,-3900,-6400,2900,14000,0,6600
2528,1100,3800,100,-14000,0,-9000
2529,-900,9200,1000,12000,0,21300
2530,6500,-800,900,1000,0,7600
2531,100,9400,-3700,-1000,0,4800
2532,0,3600,-1000,4400,-1200,5800
2533,-3900,3800,2000,4000,0,5900
2534,200,-6400,1000,9000,-950,2850
2535,-2800,-6300,3900,-1800,0,-7000
2536,9000,4400,2900,2300,750,19350
2537,0,8400,2800,-5900,1950,7250
2538,100,10000,-1200,1200,0,10100
2539,-2900,9400,-3700,1400,-2400,1800
2540,-2700,-2200,-2500,-800,-1200,-9400
2541,2600,400,300,12200,-950,14550
2542,8500,-8400,5700,-1000,0,4800
2543,-800,-2700,-1700,7100,1950,3850
2544,-2000,1000,5800,-10800,-1900,-7900
2545,0,-12100,3900,9100,2900,3800
2546,100,7400,-1100,-1700,1950,6650
2547,-6500,6500,100,-11000,-950,-11850
2548,8100,-6100,-1900,11300,2900,14300
2549,200,4500,2800,-12800,0,-5300
2550,1100,-1900,-800,1000,0,-600
2551,-3000,-3300,200,-800,0,-6900
2552,-800,1600,3900,0,0,4700
2553,5500,900,4800,-6800,-1200,3200
2554,-2000,-3500,1100,9200,0,4800
2555,-800,7400,1100,-14800,0,-7100
2556,9000,-6300,4800,12600,-2400,17700
2557,-3900,10000,0,-10000,0,-3900
2558,-1800,9500,-11700,11000,-950,6050
2559,-6600,-6100,2100,14000,-950,2450
2560,12000,7200,13000,-13900,2900,21200
2561,0,-5800,700,11500,750,7150
2562,0,6600,-800,-15000,0,-9200
2563,8200,-5500,800,16200,-950,18750
2564,0,700,3900,-11600,-1200,-8200
2565,0,-600,-2700,7100,1950,5750
2566,-2800,7200,3800,-11000,-950,-3750
2567,-3000,-600,-1800,10300,1700,6600
2568,0,7400,-2600,-12000,0,-7200
2569,-3800,-2800,3800,11200,0,8400
2570,12200,100,900,7200,-950,19450
2571,-2800,0,2900,-4800,-950,-5650
2572,-3000,0,0,11100,2900,11000
2573,100,100,-2800,-4900,1950,-5550
2574,0,-5600,3800,12000,0,10200
2575,-3500,-500,-3600,-3000,0,-10600
2576,9200,4600,3000,2000,0,18800
2577,100,-8400,3800,200,-1200,-5500
2578,0,9200,-1200,200,0,8200
2579,-3700,-2600,1100,-1000,0,-6200
2580,-2700,-3500,-900,14000,0,6900
2581,9200,-2800,-900,10000,0,15500
2582,0,8700,2000,-2600,-1200,6900
2583,-2700,10000,100,1000,0,8400
2584,-6600,-2800,2900,-1000,-950,-8450
2585,12100,0,2800,9400,-1200,23100
2586,-2800,300,-5800,-1700,1950,-8050
2587,-3500,-5600,3600,9200,-950,2750
2588,9000,-5500,2000,-900,2900,7500
2589,-5700,9500,-800,2000,0,5000
2590,10500,-6400,1000,-3000,0,2100
2591,-1600,7200,1800,0,0,7400
2592,0,-600,-3600,-1800,-1200,-7200
2593,200,-2700,-1200,7400,0,3700
2594,-2900,-8200,1800,2200,-950,-8050
2595,-3000,5800,200,14000,0,17000
2596,-1700,-1000,4900,-2900,1950,1250
2597,10000,1000,-7900,1000,-950,3150
2598,0,-14900,4300,-500,2900,-8200
2599,-800,4600,11200,0,0,15000
2600,1100,900,-8000,20200,-10200,4000
2601,0,-6400,2000,-2800,0,-7200
2602,-800,7200,0,-1000,12000,17400
2603,-1900,1100,13100,-8000,0,4300
2604,0,-9200,1100,14000,0,5900
2605,-5400,4400,2700,-11800,0,-10100
2606,11000,3700,2900,3000,0,20600
2607,0,-600,-2700,-1000,0,-4300
2608,-900,2000,1200,0,0,2300
2609,-5600,6500,1100,3200,-1200,4000
2610,9000,-6400,5700,-1800,0,6500
2611,0,10100,-3300,1400,0,8200
2612,0,6500,-4500,-8000,0,-6000
2613,200,-12100,1900,15200,-1200,4000
2614,0,1700,2700,-11800,0,-7400
2615,-2800,6400,-1900,4000,-950,4750
2616,-3000,-9000,5800,400,-1200,-7000
2617,7700,7200,-300,-2700,1950,13850
2618,-1700,3600,-11700,2200,-2150,-9750
2619,-5700,-9200,6600,9100,2900,3700
2620,-3600,10200,11200,0,-950,16850
2621,7300,900,-7000,3000,-950,3250
2622,13100,-3400,0,7100,2900,19700
2623,-2800,-2500,-700,-4700,750,-9950
2624,400,6400,0,7000,-2400,11400
2625,-3000,6000,-900,-600,0,1500
2626,-900,-8400,15900,10000,-950,15650
2627,1000,-2100,6700,-12600,-1200,-8200
2628,-1700,9200,3800,8200,-950,18550
2629,-1800,-700,-1900,9100,1950,6650
2630,200,3600,-7100,-6900,1950,-8250
2631,9000,12000,-1200,15200,-950,34050
2632,0,3600,1200,-900,2900,6800
2633,0,-9000,3000,6100,1950,2050
2634,0,-5600,14900,-1000,0,8300
2635,0,-500,-2700,11000,0,7800
2636,-2800,11800,-5300,9000,0,12700
2637,-5800,1700,5800,-8000,0,-6300
2638,11200,-6100,-3100,11400,0,13400
2639,0,6900,-1600,-2000,0,3300
2640,0,-2200,3900,2000,0,3700
2641,-3000,3200,-900,15400,-1200,13500
2642,100,1600,4500,-13600,0,-7400
2643,-3800,3700,200,4000,0,4100
2644,11200,-11900,8600,-5800,0,2100
2645,1000,-8500,2900,15200,-1200,9400
2646,-800,12700,1000,-10000,0,2900
2647,1200,-3500,-1100,8200,-950,3850
2648,-2800,7500,-300,-12400,0,-8000
2649,-2900,-3400,-2700,12100,1950,5050
2650,-3000,-6000,-700,13000,-950,2350
2651,-700,7500,-700,-17700,2900,-8700
2652,6300,13300,3100,-9000,0,13700
2653,-3600,-11900,2100,12000,0,-1400
2654,9700,7400,-1800,0,0,15300
2655,-2900,-6300,100,1000,0,-8100
2656,100,16400,-6100,-5200,-2400,2800
2657,-4300,-8500,4800,-1800,0,-9800
2658,10000,6600,13100,-800,-950,27950
2659,-5600,-3600,4800,-3000,0,-7400
2660,-1500,4600,-3100,-3500,1950,-1550
2661,13000,3600,-9200,-600,-2150,4650
2662,-2800,-6200,8600,-1500,2900,1000
2663,-5800,7300,12500,-4400,-1200,8400
2664,-6600,9300,-1700,3000,0,4000
2665,9300,-6300,4500,-2800,-950,3750
2666,5400,10200,-1700,4000,0,17900
2667,-3900,6700,200,1200,-950,3250
2668,12300,-2600,-800,-8700,2900,3100
2669,-6700,-5400,5800,8300,1950,3950
2670,-1900,6500,-900,-11000,0,-7300
2671,8600,-3400,-1100,10200,0,14300
2672,-6400,7200,-300,-8800,0,-8300
2673,12000,-5800,-100,11400,0,17500
2674,-2600,1000,-5200,-3000,0,-9800
2675,-900,-5700,-1700,14200,-1200,4700
2676,-4800,1200,4000,-10000,0,-9600
2677,11200,-9200,15600,11600,-2400,26800
2678,-3000,4700,200,-6800,-1200,-6100
2679,100,-6400,100,10000,-950,2850
2680,-2800,3700,6400,-2600,0,4700
2681,-4600,9400,-1800,-900,1000,3100
2682,9500,6300,-12800,12000,-950,14050
2683,-1700,-3500,3600,-8300,1700,-8200
2684,-3800,7400,13100,-1700,1950,16950
2685,9100,3600,-8100,1200,-2150,3650
2686,-2900,-2400,-5400,9100,2900,1300
2687,100,4100,14200,-16600,-950,850
2688,-3900,-8100,4900,8200,0,1100
2689,12200,6500,-1700,-14700,750,3050
2690,-800,-6300,2100,6200,-950,250
2691,-1900,1700,3300,-2300,2900,3700
2692,-2700,-6300,3800,-2000,0,-7200
2693,-3700,-6400,-1100,13200,0,2000
2694,6500,7200,4700,-13000,0,5400
2695,-4500,8300,2900,10200,0,16900
2696,10200,100,-2300,400,0,8400
2697,0,15900,200,0,0,16100
2698,-2800,-2800,3900,-4800,0,-6500
2699,6500,-8100,200,25200,-10200,13600
2700,-3800,-3400,100,-1000,0,-8100
2701,-6400,6500,-5200,12400,9600,16900
2702,11100,12100,-1800,11000,0,32400
2703,-1900,-2500,11200,-4800,-950,1050
2704,-6600,-2700,2000,13200,-2150,3750
2705,12100,800,3800,-4500,-8500,3700
2706,-2700,-700,-2100,9300,1000,4800
2707,0,4600,1100,-13000,-950,-8250
2708,8300,-5500,-3200,11500,14900,26000
2709,0,-6200,-700,6500,-8250,-8650
2710,-5800,-6300,5800,11200,0,4900
2711,-2800,6400,5700,10000,12000,31300
2712,8200,-3500,1000,2000,0,7700
2713,-3000,8600,-2900,13200,0,15900
2714,0,-2800,3800,-4800,0,-3800
2715,-3000,9400,-800,14200,-1200,18600
2716,11200,3900,1100,-12000,0,4200
2717,-3000,-5400,200,13000,-950,3850
2718,0,3500,1100,14200,-2150,16650
2719,-900,6900,-700,-17700,2900,-9500
2720,-6200,-3600,3800,6100,1950,2050
2721,13000,1400,-5400,-3400,-1200,4400
2722,100,9400,-3700,200,-1200,4800
2723,-2700,-8500,14900,2000,-950,4750
2724,-5800,6700,200,4000,0,5100
2725,11300,-9000,2100,-5900,1950,450
2726,-2600,10200,800,-2200,-3350,2850
2727,0,700,1100,-13900,2900,-9200
2728,-2800,-2700,-400,23600,-11150,6550
2729,-7500,6400,1700,4200,0,4800
2730,12300,-5500,1000,-5900,13950,15850
2731,-1800,6500,2900,0,-950,6650
2732,-3600,-3500,-900,-2900,2900,-8000
2733,1700,400,-1600,1000,0,1500
2734,13200,-5400,-100,7400,0,15100
2735,-3000,6500,2000,14000,0,19500
2736,-5700,-6300,3800,0,0,-8200
2737,11200,-3400,-1700,12200,-1200,17100
2738,0,10800,2700,-8800,0,4700
2739,-3700,-3300,-700,12200,-2150,2350
2740,100,-5300,1200,-4600,-1200,-9800
2741,-1800,5600,2000,7300,1950,15050
2742,-12200,9500,-7900,13000,-950,1450
2743,19600,-5500,3000,-4700,750,13150
2744,1100,100,14000,13000,0,28200
2745,0,4500,200,-15900,1950,-9250
2746,-2700,6500,3600,-600,-950,5850
2747,-3000,-3400,-2000,-1700,2900,-7200
2748,8600,1700,2000,-2000,0,10300
2749,200,3600,-8900,12200,-1200,5900
