Months,CHN,SEA,EAS,USA,EUR,Total
2366,7000,1000,-200,18600,-10200,16200
2367,-4100,-800,2800,-2800,0,-4900
2368,6900,900,0,-1000,12000,18800
2369,-2500,-6600,0,-1000,0,-10100
2370,11000,-2200,0,0,0,8800
2371,9000,-5300,0,11000,0,14700
2372,-5900,-500,0,200,-1200,-7400
2373,6200,12100,0,0,0,18300
2374,-3500,200,0,-1000,-950,-5250
2375,10100,-2100,0,-1000,-950,6050
2376,-4600,10000,0,-2900,2900,5400
2377,10200,-3100,0,-2900,1950,6150
2378,-5300,-2100,0,-1000,0,-8400
2379,6000,12300,0,-1000,0,17300
2380,-7600,-700,0,12200,-1200,2700
2381,9900,-3500,0,-1000,0,5400
2382,200,-6800,-1200,200,0,-7600
2383,11700,-5300,-900,-1000,0,4500
2384,7300,-2600,2600,-4400,0,2900
2385,-1900,9700,0,-1000,0,6800
2386,-2700,-3800,0,-2800,-1200,-10500
2387,10100,10600,0,-1000,0,19700
2388,1900,-7700,0,-1000,0,-6800
2389,9300,200,0,12200,-2150,19550
2390,-400,5800,-1200,-800,-950,2450
2391,10100,-1300,0,-3900,2900,7800
2392,8100,6900,-2700,-2900,1950,11350
2393,-6800,100,5600,-7600,0,-8700
2394,-2800,9000,-1200,200,0,5200
2395,9400,-2300,0,11000,0,18100
2396,-3600,9800,-1200,400,-1200,4200
2397,10800,-4500,-900,12000,0,17400
2398,-900,11200,1000,-3800,-950,6550
2399,7700,200,2800,-4600,-1200,4900
2400,-2400,0,-1200,-2700,1950,-4350
2401,12600,9700,0,11000,-950,32350
2402,-2600,-600,0,-2900,2900,-3200
2403,6000,300,0,-1000,0,5300
2404,-2100,7500,0,-3000,0,2400
2405,-1000,-2300,0,-3000,0,-6300
2406,9300,-700,-3300,12400,0,17700
2407,-1100,-2100,1000,-1600,-1200,-5000
2408,8500,-2200,2800,-3600,-1200,4300
2409,-5100,11400,0,-2000,-950,3350
2410,-5300,-1300,0,10200,-10200,-6600
2411,2200,-5400,0,-3900,1950,-5150
2412,9300,100,0,-1000,11050,19450
2413,-100,9700,0,-3900,2900,8600
2414,10200,-700,-1200,200,0,8500
2415,-7000,400,-1200,11200,0,3400
2416,-4400,-2200,100,-2800,0,-9300
2417,12400,7400,2800,-6800,0,15800
2418,-2200,-5100,0,1600,-3600,-9300
2419,-3000,-4300,0,0,0,-7300
2420,-4300,-3000,0,-1000,-950,-9250
2421,10100,9700,0,20200,-11150,28850
2422,-4300,-3000,0,-3900,1950,-9250
2423,11600,7500,0,-1700,12750,30150
2424,-3500,-1300,0,0,-950,-5750
2425,8900,8400,0,-4900,2900,15300
2426,-1400,-4400,0,-4900,1950,-8750
2427,12500,6700,-10200,10200,0,19200
2428,200,-6700,0,-1000,0,-7500
2429,-2600,-3100,12000,0,0,6300
2430,-900,12100,-1200,-800,0,9200
2431,8300,-2900,0,-800,-1200,3400
2432,-1700,12100,-3000,11200,0,18600
2433,12100,-7400,4700,-5600,-950,2850
2434,-4900,100,-1200,-800,0,-6800
2435,-2000,9700,-1200,-3700,1950,4750
2436,-3400,-1500,-3000,200,-950,-8650
2437,-2100,8400,3800,-10500,2900,2500
2438,8500,-2200,-200,-3600,0,2500
2439,-2700,100,1600,8400,0,7400
2440,10200,8900,-900,0,0,18200
2441,-5100,200,1000,7200,0,3300
2442,8300,9800,2800,-4800,0,16100
2443,-1200,-4600,-1200,200,0,-6800
2444,-2000,-2900,0,11000,0,6100
2445,9900,-5200,0,-2000,0,2700
2446,-3700,10000,-2400,13600,-1200,16300
2447,11000,-2200,-1800,0,0,7000
2448,2800,4300,4700,-6600,0,5200
2449,-1100,-2200,0,-2000,0,-5300
2450,13200,-5400,-1200,-800,0,5800
2451,-2800,9100,-3000,1400,-1200,3500
2452,1300,-4500,4700,6400,0,7900
2453,-2800,9800,0,-1000,-950,5050
2454,-5000,-1400,0,-2000,-950,-9350
2455,-2200,8400,0,-5700,1700,2200
2456,-1800,-2300,-2400,10900,-450,3950
2457,11100,-800,-12300,11600,-1200,8400
2458,-2700,12200,1000,-3800,-950,5750
2459,11000,-2200,13000,-1400,-2400,18000
2460,-5300,9900,3500,-10300,1950,-250
2461,-400,-4600,0,0,-1900,-6900
2462,-1100,-3000,0,-4900,2900,-6100
2463,9300,-2900,-1200,10500,-200,15500
2464,-1400,7600,-1800,0,-950,3450
2465,-1000,-2300,1900,6300,2900,7800
2466,11000,9000,2800,-5700,1950,19050
2467,-1800,0,0,-3000,-950,-5750
2468,-1900,-2200,-1200,-1500,1700,-5100
2469,13300,7400,0,11000,0,31700
2470,-900,-700,0,-2000,-950,-4550
2471,-4200,100,0,1400,-2400,-5100
2472,-3400,12100,0,9100,1950,19750
2473,400,-4500,-1200,-800,-1900,-8000
2474,-1200,-2800,0,-3900,2900,-5000
2475,12500,-4600,-3000,-3700,1950,3150
2476,-2900,9200,4700,-5600,-950,4450
2477,-4000,0,0,7100,2900,6000
2478,-2100,9900,0,0,0,7800
2479,400,-6100,0,10000,0,4300
2480,7600,-1300,-1200,200,0,5300
2481,1000,4500,-1800,0,0,3700
2482,10000,-2200,3500,6600,0,17900
2483,-2700,-2900,0,-1800,-1200,-8600
2484,-1700,9700,-1200,200,0,7000
2485,-1200,-2100,0,-1000,0,-4300
2486,-4200,-600,-1800,-1000,0,-7600
2487,6900,11400,3500,-7400,0,14400
2488,-2000,10800,0,0,0,8800
2489,9300,-2200,-2400,10400,0,15100
2490,-4200,100,-2400,400,0,-6100
2491,7600,-3100,-2700,12200,-1200,12800
2492,-4300,200,3800,-6600,0,-6900
2493,10000,9900,3500,-6400,-950,16050
2494,-5200,300,-900,-1000,0,-6800
2495,10000,-4500,1000,-5700,1950,2750
2496,-5000,100,2800,8200,-950,5150
2497,5900,-500,0,-2900,2900,5400
2498,-3500,-2200,0,-1000,0,-6700
2499,9400,9700,0,12000,0,31100
2500,-2700,-600,0,0,0,-3300
2501,-4600,-2000,0,11000,0,4400
2502,8400,-2000,0,0,0,6400
2503,4300,12400,0,0,0,16700
2504,-300,-4600,0,-1000,0,-5900
2505,11300,-7600,0,0,0,3700
2506,-6700,-1500,0,0,0,-8200
2507,-1300,8500,0,-4000,0,3200
2508,8300,-3000,-1200,1400,-1200,4300
2509,5200,12400,0,-800,-1200,15600
2510,-2800,-2200,0,-1000,0,-6000
2511,-3300,11300,0,-1000,0,7000
2512,4000,-1000,-10200,8200,-950,50
2513,-1000,-3000,0,0,-950,-4950
2514,4300,200,0,-3900,2900,3500
2515,-2100,-5300,12000,-2900,1950,3650
2516,6700,10700,0,-2000,0,15400
2517,200,-7400,0,0,0,-7200
2518,8900,-4500,0,11000,0,15400
2519,-4000,11200,-2100,200,0,5300
2520,11300,-7500,1000,-2800,0,2000
2521,-3500,9800,2800,-2800,0,6300
2522,11800,-3000,-1200,-800,0,6800
2523,10000,9100,0,-3800,-1200,14100
2524,-3400,200,-1200,200,0,-4200
2525,5300,12200,-900,10000,0,26600
2526,1200,-4600,1000,-2800,0,-5200
2527,9400,-700,2800,-4800,0,6700
2528,-4400,10600,0,-1000,0,5200
2529,9500,0,0,-1000,0,8500
2530,-4400,-600,0,10000,0,5000
2531,8600,200,-1200,400,-1200,6800
2532,-4400,9900,0,-2000,0,3500
2533,10700,-4600,0,-1000,-950,4150
2534,-4100,100,0,-1000,0,-5000
2535,8700,-800,0,10300,750,18950
2536,0,0,0,-2900,1950,-950
2537,10200,0,-1200,-800,0,8200
2538,-4300,12200,-900,-1600,-2400,3000
2539,5700,-2600,1000,10400,-1200,13300
2540,-4000,-3300,2800,-2800,-950,-8250
2541,-3400,-2300,0,-1000,0,-6700
2542,5900,-3000,0,-2900,1950,1950
2543,1100,-6700,0,0,-1900,-7500
2544,12400,6700,0,9100,2900,31100
2545,-4300,200,-1200,-2700,1950,-6050
2546,-3600,-3000,0,-2000,-950,-9550
2547,6700,10000,-1200,-3700,2900,14700
2548,-500,-5300,-900,0,0,-6700
2549,5000,-2000,1000,8200,0,12200
2550,-500,7700,2800,-3800,0,6200
2551,7100,-800,0,-2000,0,4300
2552,-7700,12100,0,200,-1200,3400
2553,11700,-4500,0,-2000,0,5200
2554,300,6800,0,11000,0,18100
2555,8700,100,0,400,-2400,6800
2556,500,-3100,0,-1000,0,-3600
2557,10900,9100,0,8200,-11150,17050
2558,-5100,300,0,0,-950,-5750
2559,9400,10600,0,-2900,2900,20000
2560,-2500,-800,-1200,-2500,12750,5750
2561,-1800,200,0,-3000,0,-4600
2562,8600,12100,-1200,200,-950,18750
2563,600,-2200,-1800,-800,-1200,-5400
2564,12400,-4400,4700,-10500,1950,4150
2565,2200,-4600,0,11000,-950,7650
2566,-900,-1500,0,-4700,1700,-5400
2567,-4300,1100,0,9200,-10200,-4200
2568,3700,5100,0,-2000,0,6800
2569,-3500,-1600,0,-2000,11050,3950
2570,-200,-1400,0,0,-950,-2550
2571,12000,11200,0,-4900,2900,21200
2572,-1800,100,0,9100,1950,9350
2573,-100,-2300,0,-2000,0,-4400
2574,-7000,12300,0,-3000,0,2300
2575,-5800,200,0,12000,0,6400
2576,-4200,0,0,-800,-1200,-6200
2577,-100,-2300,-1200,-1800,0,-5400
2578,9100,-2100,0,12000,0,19000
2579,-3400,-700,0,-1000,0,-5100
2580,5300,0,0,-4000,0,1300
2581,-1100,-2900,0,1200,-1200,-4000
2582,6900,12900,0,-1000,0,18800
2583,-1000,-2300,0,-2000,-950,-6250
2584,10300,0,0,200,-1200,9300
2585,-6900,-600,-1200,-2700,1950,-9450
2586,10000,-3700,-3000,12200,-950,14550
2587,-200,-3900,4700,-8500,2900,-5000
2588,7500,1200,0,-1000,0,7700
2589,4500,12000,-10200,9200,0,15500
2590,-1900,-2300,0,-1000,0,-5200
2591,-1200,-6100,0,-1800,-1200,-10300
2592,11400,-3600,10800,1200,0,19800
2593,-6000,11400,-3000,-800,-950,650
2594,13900,-6700,1900,-4800,0,4300
2595,-5000,-1600,2800,-5700,1950,-7550
2596,-5300,10900,0,10000,-950,14650
2597,7000,100,-2400,7700,-7300,5100
2598,-3700,9900,-1800,0,0,4400
2599,12200,-7600,1900,-2800,12000,15700
2600,-3400,200,2800,-5800,0,-6200
2601,9900,6600,0,-2000,0,14500
2602,7500,-2000,0,-1000,0,4500
2603,-2100,7600,0,10000,0,15500
2604,400,-5400,-1200,200,0,-6000
2605,10300,-800,-900,-2000,0,6600
2606,-2000,10000,1000,6400,-10200,5200
2607,6600,-1900,2800,-2800,12000,16700
2608,1300,7500,0,-800,-1200,6800
2609,-100,-3100,0,-1000,0,-4200
2610,-200,-3000,-2400,13400,0,7800
2611,-3700,10000,0,-1000,0,5300
2612,10000,-2200,1000,-1600,-1200,6000
2613,-300,7500,700,-2600,0,5300
2614,-1900,-3100,0,-1000,-950,-6950
2615,2100,-6200,0,200,-1200,-5100
2616,-6100,13000,-1200,-3700,1950,3950
2617,4500,200,0,13200,-2150,15750
2618,500,-4600,-1800,-2900,2900,-5900
2619,-2000,9100,4700,-6600,-950,4250
2620,11600,-4500,0,0,-950,6150
2621,-3700,-2100,0,-3900,2900,-6800
2622,7700,11500,0,-3700,750,16250
2623,-6400,-2100,0,12400,-2400,1500
2624,-5300,10100,-1200,-1800,0,1800
2625,7800,-800,0,-1000,-950,5050
2626,-1700,-3100,0,-800,-1200,-6800
2627,4300,12900,0,12000,-950,28250
2628,-2800,-2200,0,-2900,1950,-5950
2629,8700,-800,0,-3900,1950,5950
2630,-900,-2300,-1200,200,-950,-5150
2631,8400,-2100,-1800,-2900,2900,4500
2632,-3400,12200,4700,2500,1950,17950
2633,12500,-4600,0,0,0,7900
2634,-2700,300,0,9200,-10200,-3400
2635,5600,-2500,0,-1000,0,2100
2636,-4100,12100,0,-1000,12000,19000
2637,6700,-2000,-2400,-600,0,1700
2638,-6100,-2700,0,0,0,-8800
2639,7000,100,1000,-7800,0,300
2640,-4400,8300,700,-1400,-1200,2000
2641,8400,-500,-1200,12200,0,18900
2642,10900,-2200,-1800,-2000,0,4900
2643,-4300,-700,4700,-7600,0,-7900
2644,8500,-2200,0,1200,-1200,6300
2645,-2000,9800,0,9000,0,16800
2646,5200,-700,-1200,200,-950,2550
2647,-4100,-1500,-2400,13400,0,5400
2648,5900,13100,0,-2900,1950,18050
2649,-7000,-1000,-1800,0,-950,-10750
2650,8100,-4300,4700,-8500,2900,2900
2651,-1700,-7300,0,-1000,0,-10000
2652,8000,-4200,0,9200,-10200,2800
2653,-7800,-600,0,0,0,-8400
2654,10800,7500,0,-1000,12000,29300
2655,-2000,-4600,0,1400,-2400,-7600
2656,8300,9000,0,-2000,0,15300
2657,-5200,-2900,0,-1000,-950,-10050
2658,11800,-4600,0,-1000,0,6200
2659,-8600,11400,-2400,-5500,1950,-3150
2660,8800,0,-2100,2400,-2150,6950
2661,-3600,9900,1000,-8700,2900,1500
2662,7700,-2200,-1400,12800,-1200,15700
2663,-2500,11300,3800,-7600,0,5000
2664,9200,-2200,-200,-3600,-950,2250
2665,-4200,12200,2800,8200,0,19000
2666,8300,-2900,0,-1000,-950,3450
2667,-4500,-1200,0,-3900,2900,-6700
2668,11600,-6200,0,8100,1950,15450
2669,-6900,1100,0,-2000,0,-7800
2670,8300,-2100,-1200,12200,0,17200
2671,-4400,8900,-3000,-1800,0,-300
2672,11800,-4600,3500,6600,0,17300
2673,-4300,10400,0,0,0,6100
2674,4400,1100,-900,-2800,-1200,600
2675,-2300,-4200,1000,6400,-10200,-9300
2676,9600,12000,1600,-2200,-2400,18600
2677,-4500,-2000,0,200,10800,4500
2678,8700,-800,0,-4000,-950,2950
2679,-4200,100,-1200,-800,0,-6100
2680,-4500,200,-900,9100,1000,4900
2681,9100,9800,1000,-4800,-950,14150
2682,5300,100,1600,-5300,1700,3400
2683,-4300,-2100,0,-2900,1950,-7350
2684,9300,-2300,0,11200,-2150,16050
2685,-7700,400,0,-3900,2900,-8300
2686,2600,-1200,0,11000,-950,11450
2687,-6200,-1100,0,-2000,0,-9300
2688,7800,12100,0,-2700,750,17950
2689,-2100,-4500,0,9000,-950,1450
2690,7700,-700,-2400,-500,2900,7000
2691,-3500,-2200,-900,-2000,0,-8600
2692,10000,-4600,-200,-4600,0,600
2693,-3500,9700,1000,-3800,0,3400
2694,11100,-1600,4700,4400,0,18600
2695,-4300,1000,-2400,1400,0,-4300
2696,7700,12300,-900,11000,0,30100
2697,-4900,0,1000,-3800,0,-7700
2698,8100,-2000,2800,-2800,0,6100
2699,-2700,-3000,-10200,6200,0,-9700
2700,11700,-4500,0,1400,-2400,6200
2701,-2200,-4400,0,-2000,0,-8600
2702,7400,-2800,12000,-4000,-950,11650
2703,1200,5200,0,11200,-2150,15450
2704,14000,-5400,0,-2700,1700,7600
2705,-3300,11200,-1200,-2700,1000,5000
2706,8300,-2000,0,-3000,-950,2350
2707,-3400,100,-2400,-2500,2900,-5300
2708,9700,7800,0,8100,1950,27550
2709,-3300,-700,-1800,-1000,0,-6800
2710,12500,7400,4700,-6600,0,18000
2711,-1800,100,0,10000,0,8300
2712,8600,11400,-1200,-800,0,18000
2713,1400,-4600,0,-2000,0,-5200
2714,9400,12200,-1800,12200,-1200,30800
2715,300,-5200,4700,-7600,0,-7800
2716,6900,300,0,11000,-950,17250
2717,-200,-2200,0,200,-2150,-4350
2718,5000,12500,0,-4900,2900,15500
2719,-2100,-4600,0,-5900,1950,-10650
2720,9500,-2300,-10200,9400,-1200,5200
2721,-2800,-2900,0,-800,-1200,-7700
2722,8400,-3000,0,-1000,-950,3450
2723,-4300,-600,12000,-2000,0,5100
2724,6700,10800,0,-3900,1950,15550
2725,-4500,-3000,-1200,11600,-3350,-450
2726,6200,12200,0,-5900,2900,15400
2727,-2700,-2200,-12600,11600,-950,-6850
2728,11100,0,-3000,-800,0,7300
2729,-5400,9800,16700,-8500,1950,14550
2730,7000,100,-12000,9200,-950,3350
2731,-5100,100,4700,-9500,2900,-6900
2732,3900,-1900,12000,0,0,14000
2733,-5000,-600,-1200,-800,0,-7600
2734,9300,-2200,-10200,22200,0,19100
2735,-2700,-2200,0,-1000,0,-5900
2736,8500,9000,12000,1200,-1200,29500
2737,-4300,300,-1200,-800,0,-6000
2738,10400,-6600,-1800,1200,-2150,1050
2739,-6000,12300,4700,-5400,-1200,4400
2740,6900,-600,0,-3900,1950,4350
2741,-3600,-2000,0,-1000,-950,-7550
2742,5900,9800,0,-2700,750,13750
2743,-5400,-2000,-10200,9200,0,-8400
2744,8700,-3100,12000,-4900,1950,14650
2745,6700,-2100,-1200,200,-950,2650
2746,-300,-2100,-1200,-2700,2900,-3400
2747,6500,9000,-900,-3000,0,11600
2748,-500,-4400,1900,-2600,-1200,-6800
2749,11100,-2300,1900,9200,0,19900
2750,-700,4400,0,-1000,-950,1750
2751,-2800,-2000,0,-1000,0,-5800
2752,10100,9000,0,-2900,1950,18150
2753,-1000,-2200,0,11000,-950,6850
2754,6800,10700,0,-3900,2900,16500
2755,-2800,-1200,-2400,-1600,0,-8000
2756,9300,9700,-2100,1400,-1200,17100
2757,2200,-5400,-900,11200,-1200,5900
2758,8500,-600,3500,-6400,0,5000
2759,-7700,1200,-3000,1400,-1200,-9300
2760,10700,6800,4700,-6600,-950,14650
2761,-8300,300,-1200,200,-950,-9950
2762,12400,-4500,0,8100,2900,18900
2763,-3600,9900,-13200,7500,1950,2550
2764,9300,-3000,4700,-5600,0,5400
2765,-5300,300,12000,0,0,7000
2766,8900,7600,-10200,9200,0,15500
2767,11400,-7400,0,0,0,4000
2768,-6900,-2200,0,-1000,0,-10100
2769,10700,6800,12000,0,0,29500
2770,-5500,-2600,0,0,0,-8100
2771,8300,-4500,0,-800,-1200,1800
2772,-7500,10500,0,0,0,3000
2773,8400,-1300,0,-2000,0,5100
2774,-2800,9900,0,-2000,-950,4150
2775,9400,-2200,0,-2000,-950,4250
2776,-3500,11400,0,-3900,2900,6900
2777,10100,-3000,0,-3900,1950,5150
2778,8700,12900,0,10000,0,31600
2779,-1800,-700,-1200,200,0,-3500
2780,-4300,1100,-900,-2000,0,-6100
2781,12100,-6700,1000,5400,-10200,1600
2782,8700,-800,2800,-3800,0,6900
2783,-4100,100,0,-1000,0,-5000
2784,9100,-2100,-11400,8600,10800,15000
2785,1300,5900,0,0,0,7200
2786,-500,-3600,0,-2000,0,-6100
2787,6000,-500,10800,400,-1200,15500
2788,5200,12200,0,-1000,0,16400
2789,-5300,-3000,-3900,200,-950,-12950
2790,6200,12900,5600,4400,0,29100
2791,-3300,0,0,-500,-450,-4250
2792,9500,-700,-10200,8200,-950,5850
2793,-5400,-1100,-2100,-1700,1950,-8350
2794,11000,-2300,1000,-3800,0,5900
2795,1100,-5300,14800,-6700,1950,5850
2796,6000,-500,-1200,200,-950,3550
2797,-1000,9800,0,-2900,2900,8800
2798,-2800,-2100,0,-2000,0,-6900
2799,8700,12100,-11400,22400,0,31800
2800,-200,-2300,-900,-2000,0,-5400
2801,10300,0,-200,-2200,-2400,5500
2802,0,-800,14800,-3600,-1200,9200
2803,8600,100,0,200,-1200,7700
2804,-2800,-2200,0,-1000,-950,-6950
2805,7400,10100,0,-4900,1950,14550
2806,-5400,-1900,-1200,-600,-3100,-12200
2807,11900,-3100,0,9100,2900,20800
2808,-4600,-4400,-3000,-3700,1950,-13750
2809,10800,-4600,4700,-6600,-950,3350
2810,-3000,8600,0,-3900,2900,4600
2811,5300,200,0,10000,0,15500
2812,-4500,-2200,0,0,0,-6700
2813,-2000,7600,0,21200,-10200,16600
2814,4300,-1300,0,0,0,3000
2815,-1800,9800,-1200,-800,12000,18000
2816,9900,-3600,-1200,200,0,5300
2817,-5100,200,-3000,200,0,-7700
2818,3400,11600,4700,-6400,-1200,12100
2819,1400,-4600,-900,200,-1200,-5100
2820,6900,12200,1000,-3800,0,16300
2821,-4300,100,2800,-3800,-950,-6150
2822,8700,100,0,-4900,1950,5850
2823,-8700,600,-1200,-800,-950,-11050
2824,7800,100,0,9300,1700,18900
2825,-7700,200,-10200,10200,0,-7500
2826,9200,-2300,0,0,-950,5950
2827,-6000,-1400,12000,0,0,4600
2828,7400,-3600,0,-2900,1950,2850
2829,100,5400,0,-1000,0,4500
2830,5200,-700,0,-3900,1950,2550
2831,-1900,-2100,0,0,0,-4000
2832,8600,-3100,0,-1000,0,4500
2833,-3000,6900,0,12000,0,15900
2834,-10300,400,0,-1000,0,-10900
2835,10800,7600,0,-1000,0,17400
2836,-6800,200,-1200,200,0,-7600
2837,12900,5300,0,-1000,0,17200
2838,8100,-5900,-1800,-800,-1200,-1600
2839,-700,-5700,3500,-4400,0,-7300
2840,7700,-700,0,10000,0,17000
2841,-3100,6900,-2400,1600,-1200,1800
2842,10200,-2200,-900,1200,-1200,7100
2843,-1600,3800,-200,-2600,-950,-1550
2844,6600,10100,1000,-4800,0,12900
2845,-1800,-2300,4700,-8300,750,-6950
2846,13900,-6700,0,0,-950,6250
2847,-5000,11300,0,6100,1950,14350
2848,13900,-9300,-2400,1600,-2150,1650
2849,-6100,11600,-900,-4900,2900,2600
2850,5300,-600,1900,5300,1950,13850
2851,400,7400,-500,-3400,0,3900
2852,6300,0,-1800,-3000,0,1500
2853,-4500,9100,4700,4400,0,13700
2854,4800,-1700,-1200,-2800,0,-900
2855,-6200,-2000,0,9000,0,800
2856,5100,12300,0,-1000,0,16400
2857,500,-6200,0,-2000,0,-7700
2858,9200,10700,-1200,12200,0,30900
2859,-600,-6800,-12000,8200,0,-11200
2860,10100,9000,4700,-5600,0,18200
2861,-8100,-2400,0,-3000,0,-13500
2862,8700,11300,12000,-2000,0,30000
2863,-6200,-1200,0,-1000,0,-8400
2864,7600,9800,-1200,9400,-1200,24400
2865,-7700,-300,0,-1000,0,-9000
2866,7500,-2100,0,-800,-2150,2450
2867,-5400,9900,0,11200,-1200,14500
2868,5800,-2200,0,-3900,1950,1650
2869,-1800,-3000,0,-2000,-950,-7750
2870,7900,0,0,-4900,1950,4950
2871,11600,6700,0,0,-950,17350
2872,-5300,-1300,-1200,-4700,2900,-9600
2873,10100,-3000,-900,8100,1950,16250
2874,-500,-4500,-200,-4600,0,-9800
2875,12400,6600,700,8400,0,28100
2876,-1200,-4400,1000,-2800,0,-7400
2877,6800,-2900,2800,8200,0,14900
2878,-2500,4600,0,200,-1200,1100
2879,13400,7400,0,12000,0,32800
2880,-7100,-2700,0,-1000,0,-10800
2881,11700,6700,0,-2000,0,16400
2882,-3500,-2300,-1200,1200,0,-5800
2883,13900,-7500,0,-800,-1200,4400
2884,-6800,12200,0,0,0,5400
2885,14100,-5300,0,-1000,0,7800
2886,6300,7900,0,-2000,-950,11250
2887,-1100,-2900,-1200,-2700,1950,-5950
2888,-5000,-800,-900,-1000,-950,-8650
2889,16500,5100,-200,7500,2900,31800
2890,6100,100,2800,-2800,0,6200
2891,1300,6700,0,-1000,0,7000
2892,8500,100,-1200,-800,0,6600
2893,-3500,9800,-900,13400,-2400,16400
2894,9400,-600,1000,-3800,0,6000
2895,-4200,12000,2800,-1600,-1200,7800
2896,8300,-2100,0,9200,-11150,4250
2897,-5900,0,0,-1000,-950,-7850
2898,6900,12300,0,-2700,13700,30200
2899,-5900,100,-2400,-1500,1950,-7750
2900,10400,12000,0,0,-950,21450
2901,-4300,0,-1800,-800,-2150,-9050
2902,8300,-2100,4700,-9500,2900,4300
2903,400,-4500,0,9100,1950,6950
2904,13100,-7500,0,-1000,0,4600
2905,-1600,0,0,-1000,0,-2600
2906,-2600,-800,0,11000,0,7600
2907,12000,12000,0,-1800,-1200,21000
2908,12000,12000,-2400,1400,0,23000
2909,-2600,200,-900,-1000,-950,-5250
2910,-4200,100,-200,-3600,0,-7900
2911,-1100,-2200,2800,-5700,1950,-4250
2912,-6800,300,0,0,-950,-7450
2913,6000,400,0,7100,2900,16400
2914,-9400,400,-1200,200,0,-10000
2915,-8600,400,-900,9000,0,-100
2916,8900,-4200,-200,-400,-1200,2900
2917,7100,0,2800,-2800,0,7100
2918,-4500,-2800,0,-2000,0,-9300
2919,7400,-2800,0,-2000,0,2600
2920,-1000,10600,0,11000,0,20600
2921,7800,-1500,0,400,-2400,4300
2922,-5800,900,-1200,-800,0,-6900
2923,11700,7400,0,200,-1200,18100
2924,-2900,-5200,100,-4800,-950,-13750
2925,7600,-2100,2800,-4800,-950,2550
2926,-400,-4500,-10200,7500,750,-6850
2927,8400,9000,0,-3900,1950,15450
2928,-600,-4500,0,-600,-3350,-9050
2929,8700,-700,10800,-2700,2900,19000
2930,12400,7500,0,9100,1000,30000
2931,-2600,-800,-1200,-800,0,-5400
2932,12400,6700,0,-4700,750,15150
2933,-2000,-2100,1000,8400,-2150,3150
2934,8300,-2200,1900,-6500,1700,3200
2935,-2600,9800,0,-1000,-950,5250
2936,12600,-2300,0,-800,-2150,7350
2937,-4200,11300,0,-4900,1950,4150
2938,500,-2100,0,8100,1950,8450
2939,10600,7800,0,200,-1200,17400
2940,-4100,-1500,0,7100,1950,3450
2941,-4800,-4300,0,-2700,-200,-12000
2942,-5500,-1000,-11400,9400,0,-8500
2943,-2800,9200,0,8100,1950,16450
2944,11600,-4600,-1200,1200,-950,6050
2945,300,4400,10200,-3900,2900,13900
2946,14800,-6800,4700,-6600,0,6100
2947,-4500,9200,0,0,0,4700
2948,-5800,-700,0,-800,-1200,-8500
2949,500,7400,0,13200,-1200,19900
2950,400,-4600,0,0,0,-4200
2951,11100,-700,0,0,-950,9450
2952,10100,9000,0,-1000,-950,17150
2953,-2600,0,0,-2700,1700,-3600
2954,-2200,7700,0,-2900,1950,4550
2955,-3300,0,0,-3000,-950,-7250
2956,11000,-4700,-1200,400,-2150,3350
2957,-6100,14100,0,8100,2900,19000
2958,-7200,-2100,-1200,-2700,1950,-11250
2959,-1600,5300,-3000,-800,0,-100
2960,10200,-3100,3500,-6400,0,4200
2961,1000,-7500,-900,0,0,-7400
2962,5200,12200,1000,8200,0,26600
2963,-6800,-600,1600,-3600,0,-9400
2964,-3500,9900,-2400,400,0,4400
2965,8500,-2200,-900,12000,0,17400
2966,-6800,100,1000,-2800,0,-8500
2967,5900,9900,2800,9200,0,27800
2968,-2900,-5200,0,-1800,-1200,-11100
2969,8500,-2200,0,200,-1200,5300
2970,-1900,-2200,0,0,0,-4100
2971,11900,8900,-1200,-1800,-950,16850
2972,-900,0,0,0,-950,-1850
2973,8400,12100,-1800,-4900,2900,16700
2974,-3600,-2200,3500,-10300,1950,-10650
2975,10800,-4400,0,-1000,0,5400
2976,-2800,-3000,0,-4000,0,-9800
2977,9500,0,0,12000,0,21500
2978,14900,6700,0,-2800,-1200,17600
2979,-1800,100,-1200,11200,0,8300
2980,9500,12000,1000,-2600,-1200,18700
2981,-3300,-700,1900,-4600,-2150,-8850
2982,-8700,1200,-1200,11200,-950,1550
2983,-4400,-2000,0,-2900,1950,-7350
2984,6700,-2900,0,-3700,750,850
2985,-1000,-2300,-1200,11200,-950,5750
2986,8400,-2200,-1800,-3900,2900,3400
2987,-1200,6800,1900,3300,1950,12750
2988,11000,-2300,2800,-3800,0,7700
2989,-1800,-800,0,11000,0,8400
2990,11100,12100,0,200,-1200,22200
2991,6800,300,0,0,0,7100
2992,-7500,12200,0,11000,0,15700
2993,-6900,300,0,-800,-2150,-9550
2994,-3600,-2100,0,0,-950,-6650
2995,11700,-4600,0,-4900,2900,5100
2996,-3500,-2200,0,-2500,-450,-8650
2997,10900,-3000,0,-1000,0,6900
2998,-5300,-400,0,0,-950,-6650
2999,7700,-1400,0,12200,-1200,17300
3000,-1900,9000,0,-2700,750,5150
3001,11500,-4500,0,-1000,-950,5050
3002,-2400,-5700,0,-2700,750,-10050
3003,7600,9900,0,0,-950,16550
3004,-8700,1500,-1200,8300,1950,1850
3005,7700,8900,-1200,-1700,1950,15650
